,country_orCode,country,year,ZScore_Index,CLUM_category,MaxMin_Index,NAPercent,,
2771,Finland,Finland,2007,0.989388077,Housing,0.912024537,0,,
2772,Finland,Finland,2004,0.955364763,Housing,0.902032766,0,,
2773,France,France,2011,0.978203131,Housing,0.908739807,0,,
2774,France,France,2007,0.936523284,Housing,0.896499508,0,,
2775,France,France,2004,0.905263239,Housing,0.887319238,0,,
2776,French Polynesia,French Polynesia,2011,NA,Housing,NA,100,,
2777,French Polynesia,French Polynesia,2007,NA,Housing,NA,100,,
2778,French Polynesia,French Polynesia,2004,NA,Housing,NA,100,,
2779,Gabon,Gabon,2011,NA,Housing,NA,100,,
2780,Gabon,Gabon,2007,NA,Housing,NA,100,,
2781,Gabon,Gabon,2004,NA,Housing,NA,100,,
2782,"Gambia, The","Gambia, The",2011,NA,Housing,NA,100,,
2783,"Gambia, The","Gambia, The",2007,NA,Housing,NA,100,,
2784,"Gambia, The","Gambia, The",2004,NA,Housing,NA,100,,
2785,Georgia,Georgia,2011,NA,Housing,NA,100,,
2786,Georgia,Georgia,2007,NA,Housing,NA,100,,
2787,Georgia,Georgia,2004,NA,Housing,NA,100,,
2788,Germany,Germany,2011,1.1378035,Housing,0.955610327,0,,
2789,Germany,Germany,2007,1.153128931,Housing,0.960111011,0,,
2790,Germany,Germany,2004,1.164945403,Housing,0.963581205,0,,
2791,Ghana,Ghana,2011,NA,Housing,NA,100,,
2792,Ghana,Ghana,2007,NA,Housing,NA,100,,
2793,Ghana,Ghana,2004,NA,Housing,NA,100,,
2794,Gibraltar,Gibraltar,2011,NA,Housing,NA,100,,
2795,Gibraltar,Gibraltar,2007,NA,Housing,NA,100,,
2796,Gibraltar,Gibraltar,2004,NA,Housing,NA,100,,
2797,Greece,Greece,2011,0.423129408,Housing,0.745728942,0,,
2798,Greece,Greece,2007,0.400802041,Housing,0.739171969,0,,
2799,Greece,Greece,2004,0.382478839,Housing,0.733790916,0,,
2800,Greenland,Greenland,2011,1.055035431,Housing,0.931303475,0,,
2801,Greenland,Greenland,2007,1.056855168,Housing,0.931837885,0,,
2802,Greenland,Greenland,2004,1.057583873,Housing,0.932051887,0,,
2803,Grenada,Grenada,2011,NA,Housing,NA,100,,
2804,Grenada,Grenada,2007,NA,Housing,NA,100,,
2805,Grenada,Grenada,2004,NA,Housing,NA,100,,
2806,Guam,Guam,2011,NA,Housing,NA,100,,
2807,Guam,Guam,2007,NA,Housing,NA,100,,
2808,Guam,Guam,2004,NA,Housing,NA,100,,
2809,Guatemala,Guatemala,2011,NA,Housing,NA,100,,
2810,Guatemala,Guatemala,2007,NA,Housing,NA,100,,
2811,Guatemala,Guatemala,2004,NA,Housing,NA,100,,
2812,Guinea,Guinea,2011,NA,Housing,NA,100,,
2813,Guinea,Guinea,2007,NA,Housing,NA,100,,
2814,Guinea,Guinea,2004,NA,Housing,NA,100,,
2815,Guinea-Bissau,Guinea-Bissau,2011,NA,Housing,NA,100,,
2816,Guinea-Bissau,Guinea-Bissau,2007,NA,Housing,NA,100,,
2817,Guinea-Bissau,Guinea-Bissau,2004,NA,Housing,NA,100,,
2818,Guyana,Guyana,2011,NA,Housing,NA,100,,
2819,Guyana,Guyana,2007,NA,Housing,NA,100,,
2820,Guyana,Guyana,2004,NA,Housing,NA,100,,
2821,Haiti,Haiti,2011,NA,Housing,NA,100,,
2822,Haiti,Haiti,2007,NA,Housing,NA,100,,
2823,Haiti,Haiti,2004,NA,Housing,NA,100,,
2824,Honduras,Honduras,2011,NA,Housing,NA,100,,
2825,Honduras,Honduras,2007,NA,Housing,NA,100,,
2826,Honduras,Honduras,2004,NA,Housing,NA,100,,
2827,"Hong Kong SAR, China","Hong Kong SAR, China",2011,-1.558859549,Housing,0.163669801,0,,
2828,"Hong Kong SAR, China","Hong Kong SAR, China",2007,-1.552813745,Housing,0.165445298,0,,
2829,"Hong Kong SAR, China","Hong Kong SAR, China",2004,-1.5482339,Housing,0.166790281,0,,
2830,Hungary,Hungary,2011,0.330964575,Housing,0.718662502,0,,
2831,Hungary,Hungary,2007,-0.008423124,Housing,0.618993071,0,,
2832,Hungary,Hungary,2004,-0.254871048,Housing,0.546617659,0,,
2833,Iceland,Iceland,2011,0.227200537,Housing,0.688189675,0,,
2834,Iceland,Iceland,2007,0.22415688,Housing,0.687295832,0,,
2835,Iceland,Iceland,2004,0.221727021,Housing,0.686582244,0,,
2836,India,India,2011,NA,Housing,NA,100,,
2837,India,India,2007,NA,Housing,NA,100,,
2838,India,India,2004,NA,Housing,NA,100,,
2839,Indonesia,Indonesia,2011,NA,Housing,NA,100,,
2840,Indonesia,Indonesia,2007,NA,Housing,NA,100,,
2841,Indonesia,Indonesia,2004,NA,Housing,NA,100,,
2842,"Iran, Islamic Rep.","Iran, Islamic Rep.",2011,NA,Housing,NA,100,,
2843,"Iran, Islamic Rep.","Iran, Islamic Rep.",2007,NA,Housing,NA,100,,
2844,"Iran, Islamic Rep.","Iran, Islamic Rep.",2004,NA,Housing,NA,100,,
2845,Iraq,Iraq,2011,-1.099385393,Housing,0.298605534,0,,
2846,Iraq,Iraq,2007,-1.23878315,Housing,0.257668001,0,,
2847,Iraq,Iraq,2004,-1.343243144,Housing,0.226990789,0,,
2848,Ireland,Ireland,2011,0.00321793,Housing,0.622411749,0,,
2849,Ireland,Ireland,2007,-0.335876636,Housing,0.522828403,0,,
2850,Ireland,Ireland,2004,-0.584445316,Housing,0.44983018,0,,
2851,Isle of Man,Isle of Man,2011,NA,Housing,NA,100,,
2852,Isle of Man,Isle of Man,2007,NA,Housing,NA,100,,
2853,Isle of Man,Isle of Man,2004,NA,Housing,NA,100,,
2854,Israel,Israel,2011,0.929096984,Housing,0.894318595,0,,
2855,Israel,Israel,2007,0.798083567,Housing,0.855843327,0,,
2856,Israel,Israel,2004,0.699841977,Housing,0.826992301,0,,
2857,Italy,Italy,2011,1.137024106,Housing,0.955381439,0,,
2858,Italy,Italy,2007,1.1422884,Housing,0.956927426,0,,
2859,Italy,Italy,2004,NA,Housing,NA,100,,
2860,Jamaica,Jamaica,2011,NA,Housing,NA,100,,
2861,Jamaica,Jamaica,2007,NA,Housing,NA,100,,
2862,Jamaica,Jamaica,2004,NA,Housing,NA,100,,
2863,Japan,Japan,2011,1.278499923,Housing,0.996929245,0,,
2864,Japan,Japan,2007,1.263854066,Housing,0.992628133,0,,
2865,Japan,Japan,2004,1.250521259,Housing,0.988712631,0,,
2866,Jordan,Jordan,2011,0.512293906,Housing,0.77191426,0,,
2867,Jordan,Jordan,2007,0.508961949,Housing,0.77093575,0,,
2868,Jordan,Jordan,2004,0.505979436,Housing,0.770059862,0,,
2869,Kazakhstan,Kazakhstan,2011,NA,Housing,NA,100,,
2870,Kazakhstan,Kazakhstan,2007,NA,Housing,NA,100,,
2871,Kazakhstan,Kazakhstan,2004,NA,Housing,NA,100,,
2872,Kenya,Kenya,2011,NA,Housing,NA,100,,
2873,Kenya,Kenya,2007,NA,Housing,NA,100,,
2874,Kenya,Kenya,2004,NA,Housing,NA,100,,
2875,Kiribati,Kiribati,2011,NA,Housing,NA,100,,
2876,Kiribati,Kiribati,2007,NA,Housing,NA,100,,
2877,Kiribati,Kiribati,2004,NA,Housing,NA,100,,
2878,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",2011,NA,Housing,NA,100,,
2879,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",2007,NA,Housing,NA,100,,
2880,"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",2004,NA,Housing,NA,100,,
2881,"Korea, Rep.","Korea, Rep.",2011,1.128381786,Housing,0.952843412,0,,
2882,"Korea, Rep.","Korea, Rep.",2007,1.006611454,Housing,0.9170826,0,,
2883,"Korea, Rep.","Korea, Rep.",2004,0.917076356,Housing,0.890788446,0,,
2884,Kuwait,Kuwait,2011,1.288956254,Housing,1,0,,
2885,Kuwait,Kuwait,2007,1.288956254,Housing,1,0,,
2886,Kuwait,Kuwait,2004,1.288956254,Housing,1,0,,
2887,Kyrgyz Republic,Kyrgyz Republic,2011,NA,Housing,NA,100,,
2888,Kyrgyz Republic,Kyrgyz Republic,2007,NA,Housing,NA,100,,
2889,Kyrgyz Republic,Kyrgyz Republic,2004,NA,Housing,NA,100,,
2890,Lao PDR,Lao PDR,2011,NA,Housing,NA,100,,
2891,Lao PDR,Lao PDR,2007,NA,Housing,NA,100,,
2892,Lao PDR,Lao PDR,2004,NA,Housing,NA,100,,
2893,Latvia,Latvia,2011,0.473513635,Housing,0.760525492,0,,
2894,Latvia,Latvia,2007,0.394762035,Housing,0.737398174,0,,
2895,Latvia,Latvia,2004,0.346604305,Housing,0.723255489,0,,
2896,Lebanon,Lebanon,2011,-1.472904784,Housing,0.188912503,0,,
2897,Lebanon,Lebanon,2007,-1.513038637,Housing,0.177126223,0,,
2898,Lebanon,Lebanon,2004,-1.543139027,Housing,0.168286514,0,,
2899,Lesotho,Lesotho,2011,NA,Housing,NA,100,,
2900,Lesotho,Lesotho,2007,NA,Housing,NA,100,,
2901,Lesotho,Lesotho,2004,NA,Housing,NA,100,,
2902,Liberia,Liberia,2011,NA,Housing,NA,100,,
2903,Liberia,Liberia,2007,NA,Housing,NA,100,,
2904,Liberia,Liberia,2004,NA,Housing,NA,100,,
2905,Libya,Libya,2011,-1.190725582,Housing,0.271781271,0,,
2906,Libya,Libya,2007,-1.15920823,Housing,0.281037106,0,,
2907,Libya,Libya,2004,-1.143449554,Housing,0.285665024,0,,
2908,Liechtenstein,Liechtenstein,2011,1.265971604,Housing,0.99325,0,,
2909,Liechtenstein,Liechtenstein,2007,1.265971604,Housing,0.99325,0,,
2910,Liechtenstein,Liechtenstein,2004,1.265971604,Housing,0.99325,0,,
2911,Lithuania,Lithuania,2011,-0.085564841,Housing,0.596338534,0,,
2912,Lithuania,Lithuania,2007,-0.153132219,Housing,0.576495735,0,,
2913,Lithuania,Lithuania,2004,-0.20482111,Housing,0.561316038,0,,
2914,Luxembourg,Luxembourg,2011,1.070888828,Housing,0.93595921,0,,
2915,Luxembourg,Luxembourg,2007,1.067195736,Housing,0.934874644,0,,
2916,Luxembourg,Luxembourg,2004,1.06415228,Housing,0.933980859,0,,
2917,"Macao SAR, China","Macao SAR, China",2011,NA,Housing,NA,100,,
2918,"Macao SAR, China","Macao SAR, China",2007,NA,Housing,NA,100,,
2919,"Macao SAR, China","Macao SAR, China",2004,NA,Housing,NA,100,,
2920,"Macedonia, FYR","Macedonia, FYR",2011,NA,Housing,NA,100,,
2921,"Macedonia, FYR","Macedonia, FYR",2007,NA,Housing,NA,100,,
2922,"Macedonia, FYR","Macedonia, FYR",2004,NA,Housing,NA,100,,
2923,Madagascar,Madagascar,2011,NA,Housing,NA,100,,
2924,Madagascar,Madagascar,2007,NA,Housing,NA,100,,
2925,Madagascar,Madagascar,2004,NA,Housing,NA,100,,
2926,Malawi,Malawi,2011,NA,Housing,NA,100,,
2927,Malawi,Malawi,2007,NA,Housing,NA,100,,
2928,Malawi,Malawi,2004,NA,Housing,NA,100,,
2929,Malaysia,Malaysia,2011,0.64505224,Housing,0.810901965,0,,
2930,Malaysia,Malaysia,2007,0.609592035,Housing,0.800488216,0,,
2931,Malaysia,Malaysia,2004,0.581391503,Housing,0.792206445,0,,
2932,Maldives,Maldives,2011,NA,Housing,NA,100,,
2933,Maldives,Maldives,2007,NA,Housing,NA,100,,
2934,Maldives,Maldives,2004,NA,Housing,NA,100,,
2935,Mali,Mali,2011,NA,Housing,NA,100,,
2936,Mali,Mali,2007,NA,Housing,NA,100,,
2937,Mali,Mali,2004,NA,Housing,NA,100,,
2938,Malta,Malta,2011,1.052012989,Housing,0.930415862,0,,
2939,Malta,Malta,2007,1.052380054,Housing,0.930523659,0,,
2940,Malta,Malta,2004,1.052651926,Housing,0.930603501,0,,
2941,Marshall Islands,Marshall Islands,2011,NA,Housing,NA,100,,
2942,Marshall Islands,Marshall Islands,2007,NA,Housing,NA,100,,
2943,Marshall Islands,Marshall Islands,2004,NA,Housing,NA,100,,
2944,Mauritania,Mauritania,2011,NA,Housing,NA,100,,
2945,Mauritania,Mauritania,2007,NA,Housing,NA,100,,
2946,Mauritania,Mauritania,2004,NA,Housing,NA,100,,
2947,Mauritius,Mauritius,2011,NA,Housing,NA,100,,
2948,Mauritius,Mauritius,2007,NA,Housing,NA,100,,
2949,Mauritius,Mauritius,2004,NA,Housing,NA,100,,
2950,Mexico,Mexico,2011,-0.837242633,Housing,0.375590115,0,,
2951,Mexico,Mexico,2007,-1.077889142,Housing,0.304918429,0,,
2952,Mexico,Mexico,2004,-1.246243597,Housing,0.255477059,0,,
2953,"Micronesia, Fed. Sts.","Micronesia, Fed. Sts.",2011,NA,Housing,NA,100,,
2954,"Micronesia, Fed. Sts.","Micronesia, Fed. Sts.",2007,NA,Housing,NA,100,,
2955,"Micronesia, Fed. Sts.","Micronesia, Fed. Sts.",2004,NA,Housing,NA,100,,
2956,Moldova,Moldova,2011,NA,Housing,NA,100,,
2957,Moldova,Moldova,2007,NA,Housing,NA,100,,
2958,Moldova,Moldova,2004,NA,Housing,NA,100,,
2959,Mongolia,Mongolia,2011,NA,Housing,NA,100,,
2960,Mongolia,Mongolia,2007,NA,Housing,NA,100,,
2961,Mongolia,Mongolia,2004,NA,Housing,NA,100,,
2962,Montenegro,Montenegro,2011,NA,Housing,NA,100,,
2963,Montenegro,Montenegro,2007,NA,Housing,NA,100,,
2964,Montenegro,Montenegro,2004,NA,Housing,NA,100,,
2965,Morocco,Morocco,2011,-0.874024309,Housing,0.364788284,0,,
2966,Morocco,Morocco,2007,-0.933045904,Housing,0.34745516,0,,
2967,Morocco,Morocco,2004,-0.980192377,Housing,0.333609455,0,,
2968,Mozambique,Mozambique,2011,NA,Housing,NA,100,,
2969,Mozambique,Mozambique,2007,NA,Housing,NA,100,,
2970,Mozambique,Mozambique,2004,NA,Housing,NA,100,,
2971,Myanmar,Myanmar,2011,NA,Housing,NA,100,,
2972,Myanmar,Myanmar,2007,NA,Housing,NA,100,,
2973,Myanmar,Myanmar,2004,NA,Housing,NA,100,,
2974,Namibia,Namibia,2011,NA,Housing,NA,100,,
2975,Namibia,Namibia,2007,NA,Housing,NA,100,,
2976,Namibia,Namibia,2004,NA,Housing,NA,100,,
2977,Nauru,Nauru,2011,NA,Housing,NA,100,,
2978,Nauru,Nauru,2007,NA,Housing,NA,100,,
2979,Nauru,Nauru,2004,NA,Housing,NA,100,,
2980,Nepal,Nepal,2011,NA,Housing,NA,100,,
2981,Nepal,Nepal,2007,NA,Housing,NA,100,,
2982,Nepal,Nepal,2004,NA,Housing,NA,100,,
2983,Netherlands,Netherlands,2011,1.201919298,Housing,0.974439486,0,,
2984,Netherlands,Netherlands,2007,1.201398114,Housing,0.974286428,0,,
2985,Netherlands,Netherlands,2004,1.200916988,Housing,0.974145134,0,,
2986,New Caledonia,New Caledonia,2011,NA,Housing,NA,100,,
2987,New Caledonia,New Caledonia,2007,NA,Housing,NA,100,,
2988,New Caledonia,New Caledonia,2004,NA,Housing,NA,100,,
2989,New Zealand,New Zealand,2011,0.465265321,Housing,0.758103175,0,,
2990,New Zealand,New Zealand,2007,0.461130516,Housing,0.756888889,0,,
2991,New Zealand,New Zealand,2004,0.458029413,Housing,0.755978175,0,,
2992,Nicaragua,Nicaragua,2011,NA,Housing,NA,100,,
2993,Nicaragua,Nicaragua,2007,NA,Housing,NA,100,,
2994,Nicaragua,Nicaragua,2004,NA,Housing,NA,100,,
2995,Niger,Niger,2011,-1.86965027,Housing,0.072398566,0,,
2996,Niger,Niger,2007,-1.90923502,Housing,0.060773544,0,,
2997,Niger,Niger,2004,-1.937464248,Housing,0.052483346,0,,
2998,Nigeria,Nigeria,2011,NA,Housing,NA,100,,
2999,Nigeria,Nigeria,2007,NA,Housing,NA,100,,
3000,Nigeria,Nigeria,2004,NA,Housing,NA,100,,
3001,Northern Mariana Islands,Northern Mariana Islands,2011,NA,Housing,NA,100,,
3002,Northern Mariana Islands,Northern Mariana Islands,2007,NA,Housing,NA,100,,
3003,Northern Mariana Islands,Northern Mariana Islands,2004,NA,Housing,NA,100,,
3004,Norway,Norway,2011,0.527991216,Housing,0.776524155,0,,
3005,Norway,Norway,2007,0.501853746,Housing,0.768848253,0,,
3006,Norway,Norway,2004,0.482822513,Housing,0.76325927,0,,
3007,Oman,Oman,2011,NA,Housing,NA,100,,
3008,Oman,Oman,2007,NA,Housing,NA,100,,
3009,Oman,Oman,2004,NA,Housing,NA,100,,
3010,Pakistan,Pakistan,2011,NA,Housing,NA,100,,
3011,Pakistan,Pakistan,2007,NA,Housing,NA,100,,
3012,Pakistan,Pakistan,2004,NA,Housing,NA,100,,
3013,Palau,Palau,2011,-1.421036782,Housing,0.2041448,0,,
3014,Palau,Palau,2007,-1.453131594,Housing,0.19471938,0,,
3015,Palau,Palau,2004,-1.488540715,Housing,0.184320632,0,,
3016,Panama,Panama,2011,NA,Housing,NA,100,,
3017,Panama,Panama,2007,NA,Housing,NA,100,,
3018,Panama,Panama,2004,NA,Housing,NA,100,,
3019,Papua New Guinea,Papua New Guinea,2011,NA,Housing,NA,100,,
3020,Papua New Guinea,Papua New Guinea,2007,NA,Housing,NA,100,,
3021,Papua New Guinea,Papua New Guinea,2004,NA,Housing,NA,100,,
3022,Paraguay,Paraguay,2011,NA,Housing,NA,100,,
3023,Paraguay,Paraguay,2007,NA,Housing,NA,100,,
3024,Paraguay,Paraguay,2004,NA,Housing,NA,100,,
3025,Peru,Peru,2011,-1.23480757,Housing,0.258835526,0,,
3026,Peru,Peru,2007,-1.375701782,Housing,0.217458523,0,,
3027,Peru,Peru,2004,-1.476170724,Housing,0.18795338,0,,
3028,Philippines,Philippines,2011,NA,Housing,NA,100,,
3029,Philippines,Philippines,2007,NA,Housing,NA,100,,
3030,Philippines,Philippines,2004,NA,Housing,NA,100,,
3031,Poland,Poland,2011,0.455216831,Housing,0.755152192,0,,
3032,Poland,Poland,2007,0.39232523,Housing,0.736682547,0,,
3033,Poland,Poland,2004,0.345483102,Housing,0.72292622,0,,
3034,Portugal,Portugal,2011,-0.032584705,Housing,0.611897437,0,,
3035,Portugal,Portugal,2007,-0.049920547,Housing,0.606806346,0,,
3036,Portugal,Portugal,2004,-0.063407413,Housing,0.602845601,0,,
3037,Puerto Rico,Puerto Rico,2011,-1.022908772,Housing,0.321064749,0,,
3038,Puerto Rico,Puerto Rico,2007,-1.023361015,Housing,0.320931937,0,,
3039,Puerto Rico,Puerto Rico,2004,-1.023700198,Housing,0.320832327,0,,
3040,Qatar,Qatar,2011,0.891249297,Housing,0.883203704,0,,
3041,Qatar,Qatar,2007,0.886835236,Housing,0.881907407,0,,
3042,Qatar,Qatar,2004,0.88573172,Housing,0.881583333,0,,
3043,Romania,Romania,2011,-0.389650055,Housing,0.507036534,0,,
3044,Romania,Romania,2007,-0.554797627,Housing,0.458536943,0,,
3045,Romania,Romania,2004,NA,Housing,NA,100,,
3046,Russian Federation,Russian Federation,2011,NA,Housing,NA,100,,
3047,Russian Federation,Russian Federation,2007,NA,Housing,NA,100,,
3048,Russian Federation,Russian Federation,2004,NA,Housing,NA,100,,
3049,Rwanda,Rwanda,2011,NA,Housing,NA,100,,
3050,Rwanda,Rwanda,2007,NA,Housing,NA,100,,
3051,Rwanda,Rwanda,2004,NA,Housing,NA,100,,
3052,Samoa,Samoa,2011,NA,Housing,NA,100,,
3053,Samoa,Samoa,2007,NA,Housing,NA,100,,
3054,Samoa,Samoa,2004,NA,Housing,NA,100,,
3055,Sao Tome and Principe,Sao Tome and Principe,2011,NA,Housing,NA,100,,
3056,Sao Tome and Principe,Sao Tome and Principe,2007,NA,Housing,NA,100,,
3057,Sao Tome and Principe,Sao Tome and Principe,2004,NA,Housing,NA,100,,
3058,Saudi Arabia,Saudi Arabia,2011,0.693597093,Housing,0.825158339,0,,
3059,Saudi Arabia,Saudi Arabia,2007,0.412002797,Housing,0.742461342,0,,
3060,Saudi Arabia,Saudi Arabia,2004,0.197898406,Housing,0.679584394,0,,
3061,Senegal,Senegal,2011,-1.35605173,Housing,0.223229237,0,,
3062,Senegal,Senegal,2007,-1.415266723,Housing,0.205839318,0,,
3063,Senegal,Senegal,2004,-1.458784901,Housing,0.193059149,0,,
3064,Serbia,Serbia,2011,-1.238244938,Housing,0.25782606,0,,
3065,Serbia,Serbia,2007,-1.179994801,Housing,0.274932625,0,,
3066,Serbia,Serbia,2004,-1.139014011,Housing,0.286967629,0,,
3067,Seychelles,Seychelles,2011,NA,Housing,NA,100,,
3068,Seychelles,Seychelles,2007,NA,Housing,NA,100,,
3069,Seychelles,Seychelles,2004,NA,Housing,NA,100,,
3070,Sierra Leone,Sierra Leone,2011,NA,Housing,NA,100,,
3071,Sierra Leone,Sierra Leone,2007,NA,Housing,NA,100,,
3072,Sierra Leone,Sierra Leone,2004,NA,Housing,NA,100,,
3073,Singapore,Singapore,2011,1.288956254,Housing,1,0,,
3074,Singapore,Singapore,2007,1.288956254,Housing,1,0,,
3075,Singapore,Singapore,2004,1.288956254,Housing,1,0,,
3076,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2011,NA,Housing,NA,100,,
3077,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2007,NA,Housing,NA,100,,
3078,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2004,NA,Housing,NA,100,,
3079,Slovak Republic,Slovak Republic,2011,0.668858463,Housing,0.81789324,0,,
3080,Slovak Republic,Slovak Republic,2007,0.67215669,Housing,0.818861844,0,,
3081,Slovak Republic,Slovak Republic,2004,0.673802313,Housing,0.819345122,0,,
3082,Slovenia,Slovenia,2011,0.465412247,Housing,0.758146323,0,,
3083,Slovenia,Slovenia,2007,0.419330117,Housing,0.744613188,0,,
3084,Slovenia,Slovenia,2004,0.382185039,Housing,0.733704634,0,,
3085,Solomon Islands,Solomon Islands,2011,NA,Housing,NA,100,,
3086,Solomon Islands,Solomon Islands,2007,NA,Housing,NA,100,,
3087,Solomon Islands,Solomon Islands,2004,NA,Housing,NA,100,,
3088,Somalia,Somalia,2011,-1.580662407,Housing,0.157266863,0,,
3089,Somalia,Somalia,2007,-1.52977633,Housing,0.172210794,0,,
3090,Somalia,Somalia,2004,-1.494508119,Housing,0.18256816,0,,
3091,South Africa,South Africa,2011,NA,Housing,NA,100,,
3092,South Africa,South Africa,2007,NA,Housing,NA,100,,
3093,South Africa,South Africa,2004,NA,Housing,NA,100,,
3094,South Sudan,South Sudan,2011,NA,Housing,NA,100,,
3095,South Sudan,South Sudan,2007,NA,Housing,NA,100,,
3096,South Sudan,South Sudan,2004,NA,Housing,NA,100,,
3097,Spain,Spain,2011,1.16506316,Housing,0.963615787,0,,
3098,Spain,Spain,2007,1.11626395,Housing,0.949284715,0,,
3099,Spain,Spain,2004,1.079909139,Housing,0.938608243,0,,
3100,Sri Lanka,Sri Lanka,2011,NA,Housing,NA,100,,
3101,Sri Lanka,Sri Lanka,2007,NA,Housing,NA,100,,
3102,Sri Lanka,Sri Lanka,2004,NA,Housing,NA,100,,
3103,St. Kitts and Nevis,St. Kitts and Nevis,2011,NA,Housing,NA,100,,
3104,St. Kitts and Nevis,St. Kitts and Nevis,2007,NA,Housing,NA,100,,
3105,St. Kitts and Nevis,St. Kitts and Nevis,2004,NA,Housing,NA,100,,
3106,St. Lucia,St. Lucia,2011,NA,Housing,NA,100,,
3107,St. Lucia,St. Lucia,2007,NA,Housing,NA,100,,
3108,St. Lucia,St. Lucia,2004,NA,Housing,NA,100,,
3109,St. Martin (French part),St. Martin (French part),2011,NA,Housing,NA,100,,
3110,St. Martin (French part),St. Martin (French part),2007,NA,Housing,NA,100,,
3111,St. Martin (French part),St. Martin (French part),2004,NA,Housing,NA,100,,
3112,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2011,NA,Housing,NA,100,,
3113,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2007,NA,Housing,NA,100,,
3114,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2004,NA,Housing,NA,100,,
3115,Sudan,Sudan,2011,NA,Housing,NA,100,,
3116,Sudan,Sudan,2007,NA,Housing,NA,100,,
3117,Sudan,Sudan,2004,NA,Housing,NA,100,,
3118,Suriname,Suriname,2011,NA,Housing,NA,100,,
3119,Suriname,Suriname,2007,NA,Housing,NA,100,,
3120,Suriname,Suriname,2004,NA,Housing,NA,100,,
3121,Swaziland,Swaziland,2011,NA,Housing,NA,100,,
3122,Swaziland,Swaziland,2007,NA,Housing,NA,100,,
3123,Swaziland,Swaziland,2004,NA,Housing,NA,100,,
3124,Sweden,Sweden,2011,1.016987424,Housing,0.920129755,0,,
3125,Sweden,Sweden,2007,1.00676481,Housing,0.917127637,0,,
3126,Sweden,Sweden,2004,0.999368525,Housing,0.914955538,0,,
3127,Switzerland,Switzerland,2011,1.248326642,Housing,0.988068129,0,,
3128,Switzerland,Switzerland,2007,1.23641141,Housing,0.984568932,0,,
3129,Switzerland,Switzerland,2004,1.227550203,Housing,0.981966623,0,,
3130,Syrian Arab Republic,Syrian Arab Republic,2011,NA,Housing,NA,100,,
3131,Syrian Arab Republic,Syrian Arab Republic,2007,NA,Housing,NA,100,,
3132,Syrian Arab Republic,Syrian Arab Republic,2004,NA,Housing,NA,100,,
3133,Tajikistan,Tajikistan,2011,NA,Housing,NA,100,,
3134,Tajikistan,Tajikistan,2007,NA,Housing,NA,100,,
3135,Tajikistan,Tajikistan,2004,NA,Housing,NA,100,,
3136,Tanzania,Tanzania,2011,NA,Housing,NA,100,,
3137,Tanzania,Tanzania,2007,NA,Housing,NA,100,,
3138,Tanzania,Tanzania,2004,NA,Housing,NA,100,,
3139,Thailand,Thailand,2011,NA,Housing,NA,100,,
3140,Thailand,Thailand,2007,NA,Housing,NA,100,,
3141,Thailand,Thailand,2004,NA,Housing,NA,100,,
3142,Timor-Leste,Timor-Leste,2011,NA,Housing,NA,100,,
3143,Timor-Leste,Timor-Leste,2007,NA,Housing,NA,100,,
3144,Timor-Leste,Timor-Leste,2004,NA,Housing,NA,100,,
3145,Togo,Togo,2011,NA,Housing,NA,100,,
3146,Togo,Togo,2007,NA,Housing,NA,100,,
3147,Togo,Togo,2004,NA,Housing,NA,100,,
3148,Tonga,Tonga,2011,NA,Housing,NA,100,,
3149,Tonga,Tonga,2007,NA,Housing,NA,100,,
3150,Tonga,Tonga,2004,NA,Housing,NA,100,,
3151,Trinidad and Tobago,Trinidad and Tobago,2011,NA,Housing,NA,100,,
3152,Trinidad and Tobago,Trinidad and Tobago,2007,NA,Housing,NA,100,,
3153,Trinidad and Tobago,Trinidad and Tobago,2004,NA,Housing,NA,100,,
3154,Tunisia,Tunisia,2011,0.275676231,Housing,0.702425739,0,,
3155,Tunisia,Tunisia,2007,0.110175489,Housing,0.653822431,0,,
3156,Tunisia,Tunisia,2004,-0.009689164,Housing,0.618621268,0,,
3157,Turkey,Turkey,2011,-0.818741892,Housing,0.381023306,0,,
3158,Turkey,Turkey,2007,-1.078741716,Housing,0.30466805,0,,
3159,Turkey,Turkey,2004,-1.261196628,Housing,0.251085739,0,,
3160,Turkmenistan,Turkmenistan,2011,NA,Housing,NA,100,,
3161,Turkmenistan,Turkmenistan,2007,NA,Housing,NA,100,,
3162,Turkmenistan,Turkmenistan,2004,NA,Housing,NA,100,,
3163,Turks and Caicos Islands,Turks and Caicos Islands,2011,NA,Housing,NA,100,,
3164,Turks and Caicos Islands,Turks and Caicos Islands,2007,NA,Housing,NA,100,,
3165,Turks and Caicos Islands,Turks and Caicos Islands,2004,NA,Housing,NA,100,,
3166,Tuvalu,Tuvalu,2011,-1.812117112,Housing,0.089294573,0,,
3167,Tuvalu,Tuvalu,2007,-1.841653197,Housing,0.080620586,0,,
